text,created_at,n_words,bias-1,positive-1,figurative-0,offensive-1
"This River that @realDonaldTrump claims the ballots were found in...
Is it Mull River? #election #mullrivershuffle #DonaldTrump",2020-10-15 00:38:35,6,0.06932784616947174,0.0012645833,0.6761472225189209,0.3573688268661499
The #Trump #superspreder event this that way. Giant billboard in Iowa directs people looking for campaign rally to ‘Trump Covid superspreader event’ https://t.co/I7rSbMbELL @fxp123,2020-10-15 00:39:02,14,0.2184847891330719,0.00017174866000000002,0.8559780716896057,0.08789873868227005
"I suspect we will never hear #Trump say much about fact his own son infected with #COVID19 due to his recklessness. Poor kid... child abuse. I am sure Trump scolds him for coughing and saying he's sick. LIke his own father, hates weakness... monster.",2020-10-15 00:39:14,25,0.0852137953042984,2.6092843999999995e-06,0.5369842052459717,0.9322658181190492
"@MorallyRightUSA @AP_NFL @AP @simVH1984 There is NOTHING MORALE about #Trump. He is a Lying Cheating Conman! I know first hand ~ signed Trump University Class of 2006 that didn’t get ANY $ back!

That BS aside, let’s talk Sports!
The Steelers, Green Bay &amp; the Titans are all 4-0. They haven’t played their 5th Game‼️",2020-10-15 00:39:17,30,0.18947714567184448,0.0015635586999999999,0.033931419253349304,0.131026491522789
"Hellooooo!!  No Duh!
@secenforcement @EllenLWeintraub 
#Trump #MarketManipulation #InsiderTrading

As #coronavirus  Spread Early On, Reports of #TrumpAdministration Briefings Fueled Sell-Off https://t.co/Fmod6hsA9T",2020-10-15 00:39:18,8,0.06074533611536026,0.40544020000000003,0.16569848358631134,0.4006454050540924
"@charliekirk11 🚨 “A Man is Known by the Company he Keeps”

     #TrumpMustGo 

Look at the People #Trump associates with: 

Roger Stone

Paul Manafort

PEDOPHILE Jeffery Epstein &amp; Ghislaine Maxwell

Steve Bannon

Michael Flynn

George Nader

#TrumpCrimeFamily MUST GO!",2020-10-15 00:39:19,25,0.17134715616703033,0.041638922,0.1363079398870468,0.5702248215675354
@ThePlumLineGS He's on video admitting to it! R ppl really this stupid 2 be swayed from the truth when it's in ur face!#USA #CNN #FoxNews #BREAKING #Trump #2A #1A #NewYork #NYC #America #Democrats #RepublicansForBiden #WakeUpAmerica #DemocratsAreDestroyingAmerica #OANN https://t.co/oi6Ork2juu,2020-10-15 00:39:28,11,0.18553027510643005,0.00058724685,0.8332085013389587,0.895319938659668
"#Trump son #Barron tested positive for #COVID19, says Melania Trump https://t.co/OSlfDtJPaS",2020-10-15 00:39:29,6,0.061100892722606666,0.5738251,0.93524831533432,0.18623818457126615
@PatriciaBalchi2 @kiwipaulb He certainly had the advantage over his people. If he was captain I couldn't see him going down with a sinking ship. No honorable death for him! So wrong on so many levels and now he thinks he's the #Messiah re-incarnate. He's frightening! #Trump,2020-10-15 00:39:30,16,0.3333129286766052,0.00016268785,0.4927513003349304,0.6060785055160522
"#Trump: You always want to try to figure out what makes a champion? I mean you have great champions and they're all different but they're champions and nobody knows why.

I thought it was because of midichlorians.",2020-10-15 00:39:33,15,0.5649194717407227,0.0005148464,0.37915584444999695,0.09743687510490416
"#Trump blasts #Facebook, #Twitter for censoring article critical of Biden https://t.co/Ok5i2AIJhd",2020-10-15 00:39:33,5,0.15652641654014587,0.032988437,0.978097915649414,0.09466627985239028
"#Trump #Struggles to #Mount #Clear #ClosingArgument 

https://t.co/HnnbGKGLUA 

""Less than 3 weeks before #electionday, #Trump’s lack of a #consistent &amp; #coherent closing argument is alarming some #Republicans, raising fears among his allies that his #undisciplined approach to..",2020-10-15 00:39:42,13,0.1374688595533371,0.040295992,0.9017101526260376,0.04856512695550919
"#Twitter suspends #fake accounts pretending to be Black #Trump supporters
#TrumpIsALaughingStock
https://t.co/XoqFU0zyx4",2020-10-15 00:39:45,5,0.22160370647907254,0.0035175434000000003,0.9294077157974244,0.4220306277275085
is it an accident that Abraham Lincoln is behind President Trump in Idaho? #Trump #Trump2020 #QAnon2020 https://t.co/vqSwiTwKbf,2020-10-15 00:39:54,7,0.1429251879453659,0.00042529486,0.8264537453651428,0.4061573445796967
Since I can't upload full article I had to take a screenshot. #Election2020 #BidenHarris2020 #TrumpPence2020 @DonaldJTrumpJr @realDonaldTrump #trump #biden https://t.co/RlbNNGOY2B,2020-10-15 00:39:58,7,0.1110171154141426,0.035269085,0.15127798914909366,0.18722836673259732
"""Run to the Polls"" Unisex Jersey Short Sleeve Tee
 https://t.co/KcAfDGrYAb #halloween #Biden #Trump #election2020 #America #comic #icecube #horrormovies",2020-10-15 00:39:59,7,0.08964604139328003,0.7562163000000001,0.8329029083251953,0.1229970008134842
An eager reporter should analyze the market timing of #Trump statements &amp; trade patterns among #trump donors during the pandemic. He knew the truth and has clearly been manipulating markets up &amp; down during this crisis. https://t.co/RGXp8R9CTs,2020-10-15 00:40:18,19,0.046088986098766334,0.0012093724000000001,0.6354689002037048,0.1977820247411728
"So easily triggered. They want to play #COD IRL so bad. LOL! #DanBongino, a #rightwing commentator/radio host, declared that #Democrats were planning a coup against #DonaldTrump on Election Day. Misinformation Stokes Calls for Violence on Election Day https://t.co/5DSWNx7g0e",2020-10-15 00:40:20,21,0.31386151909828186,2.5915421000000003e-08,0.5895220637321472,0.405756413936615
"@HKrassenstein Putin via #DeutscheBank all day long! When every other modern President has released tax returns except Nixon (and we know how that turned out) and #trump, tells you all you need to know. Should not just be tradition, should be law! https://t.co/V2aQeJ1N70",2020-10-15 00:40:20,20,0.15290629863739014,0.024799382000000002,0.6163958907127379,0.07999752461910248
"@icecube @shinyakukaoku @CuomoPrimeTime Cube they are going to make this about Trump. Don't let them trap you. The progressives move very shady, especially this close to the election. If a cultural icon such as yourself does not denounce #DonaldTrump they will throwny you to the wolves",2020-10-15 00:40:30,18,0.3336467146873474,0.015101296,0.5576696991920471,0.7558180093765259
I'm not even sorry for that last #Trump tweet.,2020-10-15 00:40:40,5,0.2979158163070679,0.0005874058,0.4016221463680267,0.017445312812924385
"So, no one finds it strange that #trump did not have a plan/goals/strategy for Black America until @icecube presented a plan? You mean 20 days before the election &amp; he had no plan? Ahh, got it. But, ya'll out here capping for this dude in the WH. Bet!",2020-10-15 00:40:40,24,0.1457047313451767,4.776479500000001e-05,0.4228743016719818,0.3994867503643036
"Just can’t win with these people, every day soo much hate.. just stop!!! @LindaSuhler @MrMichaelBurkes #trump #USA #election https://t.co/zgIGcQTNTy",2020-10-15 00:40:41,9,0.4324935078620911,0.070445664,0.33031678199768066,0.3777320981025696
"Black women voting in droves for #JoeBiden is what will save this country from #Trump and #Republicans 👍

#TrumpAttacksBlackWomen https://t.co/pvzyGKlhZX",2020-10-15 00:40:46,6,0.5290979743003845,0.0018088872,0.6924120187759399,0.3766021430492401
"@dbongino At the very least they should be labeled as politically biased information site,Facebook,Twitter,  CNN,NBC,MSNBC, an other media outlets have been outrageously biased due to hate! they dont care how bad the outcome could be 4 Americans,  there hatred of trump comes 1st!
#TRUMP",2020-10-15 00:40:47,28,0.16124291718006134,7.193387400000001e-07,0.7061626315116882,0.4411493241786957
"@HotepJesus @BlackVoices4DJT Yes indeed! Truth is sometimes the biggest #redpill there is. Trust and believe, the more #BlackAmericans actually sit down with #Trump and the #Republicans and talk (especially the celebrities), the more will start waking up and #BLEXIT .

More will INDEED follow.",2020-10-15 00:40:47,16,0.21340487897396088,0.012823006000000001,0.5807654857635498,0.13711179792881012
"Joe Biden lies about his corruption‼️

He said he never spoke to his son about his overseas business dealings‼️

He said there was not a shred of evidence of a quid pro quo (despite announcing it on tape)‼️

@realDonaldTrump
#MAGA
#Trump

https://t.co/ssKWGyL8xy",2020-10-15 00:40:57,21,0.33487895131111145,9.663488000000002e-07,0.9684370756149292,0.6711965799331665
@POTUS will get mad at anyone who gets too close to his secrets #Trump,2020-10-15 00:40:58,6,0.2701676189899445,4.2194588000000005e-05,0.5505869388580322,0.053470980376005166
#DonaldTrump  do executive order now!! We need stimulus NOW!! American people need it and YOU need it if you want votes from myself and all pennsylvania residents,2020-10-15 00:41:11,12,0.18629907071590426,0.009427936,0.8525612950325012,0.3672963082790375
"@86_45_in2018 @JoeBiden My 18 year old sun just voided your vote.  

Texas will reject #socialism 

Stay free #vote for #Trump",2020-10-15 00:41:15,10,0.4203058183193207,0.052593432,0.8913916945457458,0.14294978976249695
"Please search for: ""Sympathy For The Liberal"". Get the whole set (1 through 8). What is the Nature of their Game? #Trump #Biden #Election #Politics",2020-10-15 00:41:37,11,0.3824222385883331,0.007323215,0.8119327425956726,0.087684765458107
"BOYCOTT @NBCNewsNow @nbc @NBCNews @NBCUTelemundo @MSNBC BECAUSE THEY ARE KNOWINGLY ENDORSING AND SPREADING #TRUMP LIES BY STAGING #Trump “TOWN HALL” OPPOSITE @JoeBiden. 

WHEN HAS TRUMP EVER TOLD YHE TRUTH ABOUT ANYTHING???",2020-10-15 00:42:16,15,0.2941847145557404,0.0005509948999999999,0.6672541499137878,0.4559675455093384
"Trump 2020 highway caravan overflowing this rest stop, one of many planned ahead of the election as America closes in on three weeks to November 3rd #Trump #MAGA #Trump2020 #Michigan https://t.co/k3PKk8Lg4l",2020-10-15 00:42:17,18,0.18012923002243042,0.0013279344,0.7666540145874023,0.20763921737670896
Trump Releases Ad Highlighting Hunter Biden's Business Ties #Trump #PoliticalParties #PoliticalViews https://t.co/Jikms0w1xF,2020-10-15 00:42:18,8,0.17414818704128265,0.004164747,0.9779459238052368,0.2166640907526016
"They’re pulling them off of their car seat, off the rearview mirror, out of their pocket, from their countertop, and they’re reapplying a mask that should be worn fresh and sterile every single day
A wave of deaths from bacterial infections.
#facemask
#NoMask
#COVID19 #Trump https://t.co/BLIkxO4ORD",2020-10-15 00:42:31,19,0.1489509791135788,0.0004116416,0.17293205857276914,0.32440146803855896
"#Trump: If I win, Iowa wins and we're gonna win for a long time! *turns back to the teleprompter*

Oh good. Donnie's bored. Maybe this will be over soon.",2020-10-15 00:42:40,16,0.6361972093582153,0.9114966,0.08079857379198074,0.19733653962612152
.⁦@us_navyseals⁩ Attacks #Trump for Tweeting QAnon bin Laden Body Double Conspiracy: 'I Know Who I Killed' via .⁦@Newsweek⁩ :  https://t.co/hLDJf5BV14,2020-10-15 00:42:40,11,0.14980550110340118,0.0008561061,0.06943616271018982,0.3855808675289154
"#HunterBidenEmails

If this was all fake news,

why r Twitter &amp; Facebook so desperate to censor the story? 🤔

#Trump #Trump2020Landslide #BidensUnitingUS #BidenHarrisLandslide2020 #democracy #America #USA #ThursdayThoughts @PhillyD @Timcast @ANTHONYBLOGAN #BlackHistoryMonth #CNN",2020-10-15 00:42:50,9,0.03830546885728836,2.9630243999999997e-05,0.18840312957763672,0.3909034729003906
"🔥In February, #Trump economic team gave wealthy GOP donors an early warning about #COVID19 at a time when Trump was publicly saying the threat was nonexistent. Word spread to elite traders who gained a financial advantage in global markets #CorruptAndComplicitGOP #maddow https://t.co/lmPtz47GIT",2020-10-15 00:42:54,24,0.1609034538269043,6.004863299999999e-06,0.7672035098075867,0.2018880546092987
"@TimWilsonMP #DEATH IS DEHUMANISING Come out with it @TimWilsonMP, you stand with #Trump &amp; other people wanting #HerdImmunity no matter what the cost in lives &amp; human dignity. #Australians will not accept being treated like #sheep being prepared for slaughter. #COVID19 #IStandWithDan",2020-10-15 00:43:04,18,0.2021068334579468,0.00028234185,0.9068396687507628,0.5159820914268494
"And now shits so bad yall need someone to fix the bullshit you let continue. Why are you so scared to release the fucking documents?? You ain't that bad, RIGHT?? #TRUMP https://t.co/6Pi9V7tspk",2020-10-15 00:43:06,15,0.2750096917152405,7.415514599999999e-06,0.4554782211780548,0.9865034818649292
"@marionmckeone Some Romans backed Caligula - clearly a lunatic of the first order - &amp; thought him a God.
A LOT of Germans backed Hitler - more nuts than a squirrel's nest.
We KNOW #Trump is a few sandwiches short of a picnic but STILL, the MAGA morons come out to play Russian roulette. Mad! 🤦🏻‍♂️",2020-10-15 00:43:23,29,0.12542203068733215,0.001000522,0.16763420403003693,0.9470698833465576
#DonaldTrump #UnitedStates @TheTweetOfGod Canada says it’s time for the United States to get rid of the two tier system:  Devil and God for the sake of all.  Thank you from your neighbours. ❤️🙏🇨🇦,2020-10-15 00:43:40,15,0.251655787229538,0.0007538394,0.5758412480354309,0.4661498069763184
#Trump has that effect.  Getting Republicans to vote Democrate. https://t.co/bdgHk09PH8,2020-10-15 00:43:40,5,0.3682422041893005,0.17869061,0.9623873829841614,0.1610950380563736
Haberman’s bread &amp; butter is access to #trump TrumpCrimeFamily https://t.co/EVcme6bhny,2020-10-15 00:43:46,6,0.10368552803993224,0.117911436,0.6875105500221252,0.2493429481983185
"#HunterBiden 
I Almost Think #Trump Should Agree To A Virtual Debate, If #JoeRogan Can Be Moderator!",2020-10-15 00:43:50,7,0.14755946397781372,0.1970044,0.7838200926780701,0.13611750304698944
"Can’t wait to rejoin my former colleagues and students from @USCPolFuture for a virtual chat about this dull, boring, predictable #Campaign2020! #Trump #Biden @BobShrum and @murphymike What could go wrong? Please join us 10/23 at noon PT https://t.co/d3yVcAwivX",2020-10-15 00:43:54,21,0.06207863986492158,0.45801216,0.980865478515625,0.44138357043266296
"Melania Trump Reveals Son Barron Tested Positive For COVID-19 As Well In White House Website Essay https://t.co/9otFSKVkGJ 
Celebrity News #BarronTrump #DonaldTrump #MelaniaTrump #Celebrity https://t.co/ofcxAaeSnv",2020-10-15 00:44:03,16,0.08358648419380188,0.10803102,0.6257862448692322,0.5808418989181519
"I can't tell you how much I am looking forward to using the phrase, ""Biden won, Trump lost. Get over it.""

#BidenHarrisToSaveAmerica #VoteBiden #EarlyVoting #Trump",2020-10-15 00:44:15,11,0.3395041227340698,0.047942016,0.7979788184165955,0.2195426970720291
"Make your voice heard, Vote Nov. 3rd and save the country! #trump2020 #trump #trumptrain #vote #vote2020 @RealRLimbaugh @realDonaldTrump @EricTrump @charliekirk11 #Grassroots #freedom #qoutes #qoutesoftheday #makeyourvoiceheard #america #makeamericagreatagain🇺🇸 #maga #maga2020 https://t.co/rhXUkJhEGH",2020-10-15 00:44:20,8,0.5339896678924559,0.034725346000000004,0.5882126688957214,0.06912428140640259
"Explains why Joey has been all FRAZZLED, HE KNOWS (⏰) AND KNEW....AND....PARTOOK!!! #Trump(et) sounding!!!  Watch RT‼️ #Patriot #GrandRising hear the call. 🎺 

Hunt3r Bld3n https://t.co/0KMs0pJEHY via @YouTube",2020-10-15 00:44:25,14,0.22533318400383,0.13915752,0.31433603167533875,0.01138699147850275
@MollyBeck @patrickdmarley #Trump is president. I have a hard time believing anyone can be that offended over a cuss word at this point.,2020-10-15 00:44:36,10,0.3189751803874969,0.27664405,0.6643208861351013,0.09330751746892928
"All of our spice blends are #vegan, #glutenfree, and have no additives! Use our #DontBeAJerk spice to make the perfect vegan jerk jackfruit dishes - like these delicious #vegantacos. Click the recipes tab on our website for more Don't Be A Jerk recipes! #DonaldTrump #Meme https://t.co/N0JxZxek4g",2020-10-15 00:45:08,19,0.0872291848063469,0.081502065,0.0683000236749649,0.7382062077522278
"@KamalaHarris Your questioning today was terrible. Thank you so much for allowing those on the fence to make an easy decision. Wait, you never really asked a question. Just babbled your missed agenda. #trump",2020-10-15 00:45:10,18,0.21503226459026334,1.8603692e-05,0.4053789973258972,0.2291330397129059
#elections @NFL @ESPNNFL  sticks a pic of #Browns Baker. And a small injury. How much stuff is needed before #NFL fans realize browns suffer cause. Or do we need to name #names #books ESPN knows. #Sports #Football in general has never been more twisted. Sad on fans4 life. #Trump,2020-10-15 00:45:30,23,0.20386984944343567,0.00092547695,0.3340262770652771,0.21523609757423398
"#MAGA2020: Tonight @realDonaldTrump said Senator Booker is a stupid person. He didn’t have to pay someone to take his SAT and went to Stanford. He then was a Rhodes Scholar at Queens College, Oxford University. He then attended Yale Law. The stupid person is #Trump. @TeamTrump https://t.co/S6Ft3nxhRX",2020-10-15 00:45:32,23,0.12129218131303787,5.783601e-06,0.5338050723075867,0.9086480736732484
#TikTok Seeks to Block Second Round of U.S. Restrictions - https://t.co/FjJO3nheV3 - #Australia #Bloomberg #Chinese #DonaldTrump #Federal #Finance #Judge #Markets,2020-10-15 00:45:33,6,0.4341123700141907,0.02299173,0.7251762747764587,0.19626010954380035
"Wednesday Crap of #DopeyDon

-Begs Suburban Women,”Please like Me”
-Asks SC to shield Tax Records
-Sen Whitehouse exposes Right Wing conspiracy to rig Courts
-“Unmasking” probe by Barr yields no charges or Report 
-#COVID19 219K+Dead 8M+Infected

#UNMAGA
#HumptyTrumpty
#Trump",2020-10-15 00:45:33,30,0.07948889583349228,7.685215999999999e-07,0.5738704800605774,0.8667691946029663
First #trump and his kid @ivankatrump get their brand licensed in China on 🇺🇸 Taxpayers money and not one thi g was done about it. Now you do this? #wtf  #Biden Son-In-Law Advises Campaign on Pandemic Response while Investing in COVID Startups https://t.co/Y9QHbUYd51 via @Yahoo,2020-10-15 00:45:44,23,0.17780210077762604,0.0034749315000000003,0.5288586020469666,0.00616866210475564
Didn’t this happen 12 years ago ... what is #Trump’s health plan for #Americans today? #MAGA @GOP https://t.co/zeoaT9zSW1,2020-10-15 00:45:46,7,0.4282182157039641,0.0019363969,0.5618611574172974,0.014631018973886968
"@realDonaldTrump OH-EM-GEE...

I'm watching this #Trump rally
&amp;
I got to say it,
there's something really wrong with this guy.
he's SLURRING his words
he can't stay on topic
he sounds like
he's drunk or on drugs... https://t.co/Hhts2fM8Tp",2020-10-15 00:45:47,21,0.10232599079608916,3.3198867e-05,0.4263458549976349,0.7198654413223267
@TheNerdyVixen did you see the 10 month old that died because they took him off the ventilator in tx? same thing could happen to #Trump in reality if he refuses to go to the hospital and get put on the ventilator,2020-10-15 00:45:49,18,0.22723580896854398,0.0032578290000000003,0.22712162137031555,0.3257022500038147
"Thread

#Trump lied about being #Covid19 positive

He wants to make it seem like getting the #CoronaVirus is no deal😦

He's pushing for #HerdImmunity

Why ?

1) He desperately needs the economy to rebound

2) He doesn't care if you die doing that for him

https://t.co/edOlNFBV3t",2020-10-15 00:46:03,18,0.34162068367004395,1.8087283e-05,0.7780382633209229,0.1724831908941269
You know I'm willing to let the government take more of my taxes so @realDonaldTrump can learn how to dance at rally while on his campaign trail. @JoeBiden 😅 @DonaldJTrumpJr .#DonaldTrump #elections #PresidentialElection2020,2020-10-15 00:46:03,12,0.09419448673725128,0.16851225,0.36754655838012695,0.08290436118841171
#BoycottNBC This Trump manipulation is totally unacceptable. Shame on you @SavannahGuthrie for giving him your time &amp; integrity. #BidenTownHall #Trump is a coward.,2020-10-15 00:46:08,10,0.16960109770298004,0.000384304,0.4627094566822052,0.9903690218925476
"So, blatant lies about #Trump being a racist or Trig not being Sarah Palin's son or Bret Kavanaugh's college days or the Nick Sandman deal or countless police situations are printed and pushed freely...but Lil' Hunter #Biden? Oh no, that's off limits. @realDonaldTrump #SinkingJoe",2020-10-15 00:46:17,25,0.04699170961976051,0.001994669,0.2454260736703873,0.7263633012771606
"@KaitMarieox @realDonaldTrump @TeamTrump While Biden lets people stay home and remain safe, Trump continues to recklessly herd clueless and misinformed people out in groups to feed his fragile ego. Such a sad man. #TrumpIsALaughingStock #trumpisunwell #TrumpIsALoser #trump",2020-10-15 00:46:24,20,0.21884995698928836,0.014351033000000001,0.973115086555481,0.5877062082290649
"Okay, Teleprompter person, here's what we're gonna do: the next time #Trump gets distracted and starts rambling, you're gonna scroll waaaaay down in the prepared remarks so that, when he looks back at the prompter, he's at the end of the speech. 

Cool? Cool.",2020-10-15 00:46:25,22,0.0972488969564438,0.13764709,0.06158154085278511,0.1366117000579834
"@TheRealHoarse So let's all thank @NBC and @MSNBC by not watching their programming until after the election.  If they want to prop up #trump, let's block them",2020-10-15 00:46:26,10,0.3447995185852051,0.01372964,0.6253311634063721,0.11684675514698027
@LiseGot @LaurieAdkin Seriously we have to wait until 2023! We are 17 months in this slime regime &amp; we have more corruption than the #TRUMP regime in his 4yrs ... yes we are worse off TODAY!,2020-10-15 00:46:27,14,0.13148388266563416,0.00011515364999999999,0.1181500181555748,0.23307599127292636
"Out of everybody I’ve had to cancel for Supporting #Trump, #IceCube hurts !!!!!!!!!! And I hate cancel culture .",2020-10-15 00:46:27,7,0.2491145581007004,0.0046248995,0.6547514796257019,0.2432035207748413
"@realDonaldTrump #Trump Fakey Fox News is reporting the made up story. It has already been shown to be a made up story but Fox &amp; Trump don’t care if they peddle false stories. They will do anything to rile up Trump cult members. 
FAKE NEWS!",2020-10-15 00:46:37,24,0.07782747596502304,9.522648e-05,0.38658082485198975,0.3231974840164185
"It’s really incredible that it was #Biden and his family that were the real story behind the Ukrainian oil “Scandal” just like what #POTUS #Trump was trying to say all along. But, don’t let the truth get in the way of a good story. #Democrats #FakeNews #MSM",2020-10-15 00:46:37,19,0.14918158948421478,9.027652e-05,0.4157619774341583,0.2621249556541443
"#NSTworld ""Facebook and Twitter are not media platforms. They're propaganda machines.""

#JoeBiden #DonaldTrump #USElection2020 #SocialMedia 

https://t.co/LzxGcsCYVv",2020-10-15 00:46:56,7,0.16042692959308624,0.0032378756,0.4207379817962647,0.16682694852352142
"Your reminder it took 24 hours for @realDonaldTrump to say that Nazis and Confederates are bad
#DonaldTrump",2020-10-15 00:47:00,8,0.24265195429325104,2.4392995e-05,0.4796434044837952,0.4354409575462341
"Really ⁉️

He's sitting in the eating section... BUT

Black Trump Supporter
Is Kicked Off Southwest Air Flight
For Pulling His #TRUMP #Mask Down
To Eat Peanuts

Is THIS the way YOU want to live

#WalkAway
#VoteRedToSaveAmerica
#VoteInPerson
#VoteEarly

https://t.co/uAbze0G58Y",2020-10-15 00:47:00,17,0.08251027762889862,0.0017064534,0.2518802285194397,0.2268087863922119
"More Spike Lee, less Ice Cube!
I'd like to be able to say ""I get it #IceCube"", but I don't get it! Based on all we know about this trifling #Trump dude should tell yo that he IS NOT willing to do a damn thing for Black people! #DonaldTrump is a natural, born, pathological LIAR! https://t.co/E67MUOe3m9",2020-10-15 00:47:02,26,0.19468192756175995,0.0051550306,0.3961244821548462,0.6802202463150024
#Trump is babbling about inventing Space Force. Go Teleprompter Person! Scroll! Scroll like the wind! I believe in you!,2020-10-15 00:47:20,12,0.1977975964546204,0.0016338651999999998,0.3368513584136963,0.1903473734855652
"#trump &amp; his #TrumpVirus provided a benefit to #hedgefunds, #mutualfunds, &amp; the #Swamp with advice OPPOSITE OF WHAT WAS TOLD TO THE PUBLIC.

The rich &amp; privileged profited without facts provided to the rest of the citizens
#BidenHarrisToSaveAmerica #Biden 
https://t.co/TgwfcPCPwX",2020-10-15 00:47:27,17,0.12045630812644957,0.008787848000000001,0.8734824061393738,0.10434671491384506
"@HKrassenstein So much censorship over false allegations? 🤔😅

Keep posting the links!

#Trump @HKrassenstein #Biden #HunterBidenEmails #America #ThursdayThoughts #KAG #BlackHistoryMonth #BlueWave #VoteBiden #SCOTUS #Trump2020Landslide #CNN #Hunter #HunterBiden #Europe #censorship",2020-10-15 00:47:33,7,0.13416197896003726,0.5064141,0.4547904431819916,0.27412524819374084
What @twitter is doing w/blocking accts and the reposting articles SHOULD SCARE EVERYONE! We are not Communist.  We are free. The mentality Twitter has to think they can do this is the scariest thing.  Where does it go from here?  #trump #liberty #freespeech #nocensorship,2020-10-15 00:47:38,17,0.1243518963456154,0.2820103,0.1918550431728363,0.2649507522583008
"North Carolina: Trump vs Biden 
NYT/Siena, 10/9-10/13. 627 LV
My Analysis Post: https://t.co/JvItbJGkln
#NC2020 #Election2020
#SwingState #Trump #DonaldTrump #Biden #JoeBiden",2020-10-15 00:47:57,15,0.15081597864627838,3.4208642e-05,0.9829757809638976,0.012823006138205528
"If #MAGA #Trump cultists are more likely to vote in person these rallies could not be any more poorly timed (or better timed, really), with eager attendees likely to fall ill right around or just before Nov 3rd. 

#Vote2020 #BidenHarris2020 #ElectionDay",2020-10-15 00:47:59,21,0.31672707200050354,0.0003847967,0.5376166105270386,0.4808539152145386
"To all the ""Woke"" people, #Trump is killing people with #HerdImmunity practice, especially African Americans. 

Democrats aren't Angels but their a better option than #corruptGop. https://t.co/EUEjvj0658",2020-10-15 00:47:59,12,0.2554537057876587,0.00012244833,0.780751645565033,0.26246511936187744
"@realDonaldTrump 
#Sir #trump #ivetriedbefore #syria #redyellowdots #tins #hassgroup 
Multi million pound chemical company changes labels for Syria to fkn colours on tins? #fbi was already after #hassgroup #warcrimeschemicals #americangoverment  Guys please help it’s happening?",2020-10-15 00:47:59,16,0.056209273636341095,0.0050467425,0.2834385931491852,0.1205589845776558
"@JackPosobiec It would be nice if he would actually go after Twitter, Facebook, YouTube, and all other Big Tech enemies of the state, instead of just talking about it. #Trump",2020-10-15 00:48:02,14,0.2254790067672729,0.01764395,0.1438029408454895,0.07507012039422989
"American Muslim support for #Trump has increased from 13% in 2018 to 30% in 2020.

Turns out Muslims like less war in the Middle East.",2020-10-15 00:48:18,15,0.22775717079639435,0.03400398,0.6761021614074707,0.4397207498550415
#Trump must not be rewarded for cowardly manipulating his way out of the second #Debate. #BoycottNBC and RT https://t.co/Xl6910TBy7,2020-10-15 00:48:38,8,0.267595648765564,0.0038478589000000003,0.9897282719612122,0.18045654892921448
I live in Lansing Michigan and I don't see one campaign advertisement about President Trump on any channel on MSM. This is appalling. We need to get out and do everything we can to keep honorable president in office. If you love God and the country and your family. #Trump 2020,2020-10-15 00:48:40,25,0.3266738057136536,0.00037759112,0.6337417960166931,0.12152953445911407
@duty2warn @mike_cal The real danger is that the #american public does not respect democratic institutions.  A free media; intelligent debate; equality of opportunity.  All these things are called “liberal”.  Tribal ignorance abounds.  On this #trump feeds like a vile weed.,2020-10-15 00:48:42,23,0.3076283931732178,0.26823324,0.5332874059677124,0.8920454382896423
"@WSJ #DonaldTrump is a cheap act. He has no plan, no empathy,  not a billionaire,  a tax cheat and a draft dodger.
Yet #americans will vote for him.
What does this tell ya?",2020-10-15 00:48:49,14,0.25372403860092163,9.986678e-05,0.3413218855857849,0.4581481218338013
"The most delusional man in U.S history. 
"" #Trump claimed to be leading in the most recent poll he saw. “For me to only be up six, I’m a little bit concerned,”

https://t.co/FDnec0vH7v",2020-10-15 00:49:30,13,0.23930393159389496,0.015520601,0.7615505456924438,0.5839338302612305
"Which positive test will get more attention, Ronaldo,Dustin Johnson,Trump or Nick Saban? #COVID19. #coronavirus. #CristianoRonaldo #Saban #dustinjohnson. #DonaldTrump. #nicksaban",2020-10-15 00:49:33,10,0.20686709880828855,0.05613332,0.3061781823635101,0.20253774523735046
@JoeBiden I’m voting for America first which is why I’m voting for the other guy.  #trump,2020-10-15 00:49:58,5,0.5775567293167114,0.59132916,0.7495797872543335,0.05867010727524756
"#Trump: So I got nominated for three different Nobel prizes...

Me: https://t.co/UNk5CsoVoD",2020-10-15 00:49:58,6,0.2216222584247589,0.0012503815,0.5675274729728699,0.03991595283150673
"Yup. #TrumpVirusDeathToll275K &amp; rising when all #Americans killed by #TrumpVirus are counted. #Trump &amp; #GOPDeathCult have been hiding #Covid deaths as pneumonia cases for months-see TX, FL, etc. People died alone &amp; scared, no family. #ProsecuteThemAll #VoteBidenHarris #VoteBlue https://t.co/0rpggp6lZP",2020-10-15 00:50:01,21,0.022321237251162532,0.0011653428999999999,0.2406841516494751,0.36676371097564703
Mr Flake forgot to include the photo that belongs with the add which puts the writing in real perspective. Sadly #Trump is one of the photo's subjects. https://t.co/axT46y89Gx,2020-10-15 00:50:06,15,0.3203033208847046,0.00023534800999999998,0.253964900970459,0.0894569531083107
"#BREAKING:Now we find out that federal prosecutors, including #Mueller, investigated for 3 years, whether the $10 million #Trump donated to his campaign in 2016 came from Egypt. OH BOY!! 

#TheResistance #WednesdayThoughts #FBRParty https://t.co/4bHfX33NVv",2020-10-15 00:50:13,17,0.2078797072172165,0.026793709,0.2816048562526703,0.07832825183868407
